track_id,reward_score,audio_path
mtat_dj_cary-downtempo_chill-12-the_art_of_possession_falling_you-30-59,-1.689788579940796,mp3/3/dj_cary-downtempo_chill-12-the_art_of_possession_falling_you-30-59.mp3
mtat_dj_cary-downtempo_chill-13-oui_mossieur_chuibelle_dr_kuch-0-29,-1.7010997533798218,mp3/3/dj_cary-downtempo_chill-13-oui_mossieur_chuibelle_dr_kuch-0-29.mp3
mtat_dj_cary-downtempo_chill-13-oui_mossieur_chuibelle_dr_kuch-175-204,-0.7006747126579285,mp3/3/dj_cary-downtempo_chill-13-oui_mossieur_chuibelle_dr_kuch-175-204.mp3
mtat_dj_cary-downtempo_chill-13-oui_mossieur_chuibelle_dr_kuch-59-88,-0.5871103405952454,mp3/3/dj_cary-downtempo_chill-13-oui_mossieur_chuibelle_dr_kuch-59-88.mp3
mtat_dj_cary-downtempo_chill-14-interstate_bjorn_fogelberg-59-88,-0.32425549626350403,mp3/3/dj_cary-downtempo_chill-14-interstate_bjorn_fogelberg-59-88.mp3
mtat_dj_cary-eastern_grooves-01-saptaksamaya_mixsolace-233-262,-0.7712963223457336,mp3/3/dj_cary-eastern_grooves-01-saptaksamaya_mixsolace-233-262.mp3
mtat_dj_cary-eastern_grooves-01-saptaksamaya_mixsolace-262-291,-0.9287816882133484,mp3/3/dj_cary-eastern_grooves-01-saptaksamaya_mixsolace-262-291.mp3
mtat_dj_cary-eastern_grooves-01-saptaksamaya_mixsolace-30-59,-0.5736339092254639,mp3/3/dj_cary-eastern_grooves-01-saptaksamaya_mixsolace-30-59.mp3
mtat_dj_cary-eastern_grooves-01-saptaksamaya_mixsolace-59-88,-0.6369321942329407,mp3/3/dj_cary-eastern_grooves-01-saptaksamaya_mixsolace-59-88.mp3
mtat_dj_cary-eastern_grooves-01-saptaksamaya_mixsolace-88-117,-0.6312109231948853,mp3/3/dj_cary-eastern_grooves-01-saptaksamaya_mixsolace-88-117.mp3
mtat_dj_cary-eastern_grooves-02-kalimayantrahands_upon_black_earth-117-146,-0.3327401578426361,mp3/3/dj_cary-eastern_grooves-02-kalimayantrahands_upon_black_earth-117-146.mp3
mtat_dj_cary-eastern_grooves-02-kalimayantrahands_upon_black_earth-146-175,-0.37652555108070374,mp3/3/dj_cary-eastern_grooves-02-kalimayantrahands_upon_black_earth-146-175.mp3
mtat_dj_cary-eastern_grooves-02-kalimayantrahands_upon_black_earth-204-233,-0.7612276673316956,mp3/3/dj_cary-eastern_grooves-02-kalimayantrahands_upon_black_earth-204-233.mp3
mtat_dj_cary-eastern_grooves-02-kalimayantrahands_upon_black_earth-233-262,-0.6596640944480896,mp3/3/dj_cary-eastern_grooves-02-kalimayantrahands_upon_black_earth-233-262.mp3
mtat_dj_cary-eastern_grooves-02-kalimayantrahands_upon_black_earth-30-59,-2.131237745285034,mp3/3/dj_cary-eastern_grooves-02-kalimayantrahands_upon_black_earth-30-59.mp3
mtat_dj_cary-eastern_grooves-02-kalimayantrahands_upon_black_earth-320-349,-0.2513977885246277,mp3/3/dj_cary-eastern_grooves-02-kalimayantrahands_upon_black_earth-320-349.mp3
mtat_dj_cary-eastern_grooves-02-kalimayantrahands_upon_black_earth-88-117,-0.6829513907432556,mp3/3/dj_cary-eastern_grooves-02-kalimayantrahands_upon_black_earth-88-117.mp3
mtat_dj_cary-eastern_grooves-03-om_asatoma_sad_gamayabeth_quist-146-175,0.7188940048217773,mp3/3/dj_cary-eastern_grooves-03-om_asatoma_sad_gamayabeth_quist-146-175.mp3
mtat_dj_cary-eastern_grooves-03-om_asatoma_sad_gamayabeth_quist-175-204,-0.16704460978507996,mp3/3/dj_cary-eastern_grooves-03-om_asatoma_sad_gamayabeth_quist-175-204.mp3
mtat_dj_cary-eastern_grooves-03-om_asatoma_sad_gamayabeth_quist-204-233,0.9686866402626038,mp3/3/dj_cary-eastern_grooves-03-om_asatoma_sad_gamayabeth_quist-204-233.mp3
mtat_dj_cary-eastern_grooves-03-om_asatoma_sad_gamayabeth_quist-233-262,1.1220155954360962,mp3/3/dj_cary-eastern_grooves-03-om_asatoma_sad_gamayabeth_quist-233-262.mp3
mtat_dj_cary-eastern_grooves-03-om_asatoma_sad_gamayabeth_quist-291-320,1.1454280614852905,mp3/3/dj_cary-eastern_grooves-03-om_asatoma_sad_gamayabeth_quist-291-320.mp3
mtat_dj_cary-eastern_grooves-03-om_asatoma_sad_gamayabeth_quist-30-59,-1.186542272567749,mp3/3/dj_cary-eastern_grooves-03-om_asatoma_sad_gamayabeth_quist-30-59.mp3
mtat_dj_cary-eastern_grooves-04-kereshmestellamara-175-204,-0.16741672158241272,mp3/3/dj_cary-eastern_grooves-04-kereshmestellamara-175-204.mp3
mtat_dj_cary-eastern_grooves-04-kereshmestellamara-233-262,0.5660390257835388,mp3/3/dj_cary-eastern_grooves-04-kereshmestellamara-233-262.mp3
mtat_dj_cary-eastern_grooves-04-kereshmestellamara-262-291,0.888247549533844,mp3/3/dj_cary-eastern_grooves-04-kereshmestellamara-262-291.mp3
mtat_dj_cary-eastern_grooves-04-kereshmestellamara-30-59,-0.611704409122467,mp3/3/dj_cary-eastern_grooves-04-kereshmestellamara-30-59.mp3
mtat_dj_cary-eastern_grooves-04-kereshmestellamara-349-378,-0.27670353651046753,mp3/3/dj_cary-eastern_grooves-04-kereshmestellamara-349-378.mp3
mtat_dj_cary-eastern_grooves-04-kereshmestellamara-407-436,-0.7929574847221375,mp3/3/dj_cary-eastern_grooves-04-kereshmestellamara-407-436.mp3
mtat_dj_cary-eastern_grooves-04-kereshmestellamara-436-465,-1.8157541751861572,mp3/3/dj_cary-eastern_grooves-04-kereshmestellamara-436-465.mp3
mtat_dj_cary-eastern_grooves-05-oriental_distortionshiva_in_exile-146-175,-0.632067859172821,mp3/3/dj_cary-eastern_grooves-05-oriental_distortionshiva_in_exile-146-175.mp3
mtat_dj_cary-eastern_grooves-05-oriental_distortionshiva_in_exile-30-59,-0.7076919674873352,mp3/3/dj_cary-eastern_grooves-05-oriental_distortionshiva_in_exile-30-59.mp3
mtat_dj_cary-eastern_grooves-05-oriental_distortionshiva_in_exile-59-88,-1.765222191810608,mp3/3/dj_cary-eastern_grooves-05-oriental_distortionshiva_in_exile-59-88.mp3
mtat_dj_cary-eastern_grooves-06-mirrored_imagecargo_cult-117-146,-0.2265097200870514,mp3/3/dj_cary-eastern_grooves-06-mirrored_imagecargo_cult-117-146.mp3
mtat_dj_cary-eastern_grooves-06-mirrored_imagecargo_cult-30-59,-0.5125501751899719,mp3/3/dj_cary-eastern_grooves-06-mirrored_imagecargo_cult-30-59.mp3
mtat_dj_cary-eastern_grooves-06-mirrored_imagecargo_cult-59-88,1.3796517848968506,mp3/3/dj_cary-eastern_grooves-06-mirrored_imagecargo_cult-59-88.mp3
mtat_dj_cary-eastern_grooves-07-dance_of_the_aislesfalik-0-29,-1.2036011219024658,mp3/3/dj_cary-eastern_grooves-07-dance_of_the_aislesfalik-0-29.mp3
mtat_dj_cary-eastern_grooves-07-dance_of_the_aislesfalik-117-146,-0.20039662718772888,mp3/3/dj_cary-eastern_grooves-07-dance_of_the_aislesfalik-117-146.mp3
mtat_dj_cary-eastern_grooves-07-dance_of_the_aislesfalik-146-175,-0.5289044976234436,mp3/3/dj_cary-eastern_grooves-07-dance_of_the_aislesfalik-146-175.mp3
mtat_dj_cary-eastern_grooves-07-dance_of_the_aislesfalik-175-204,-0.29907748103141785,mp3/3/dj_cary-eastern_grooves-07-dance_of_the_aislesfalik-175-204.mp3
mtat_dj_cary-eastern_grooves-07-dance_of_the_aislesfalik-233-262,-0.3697129786014557,mp3/3/dj_cary-eastern_grooves-07-dance_of_the_aislesfalik-233-262.mp3
mtat_dj_cary-eastern_grooves-07-dance_of_the_aislesfalik-320-349,-0.45413920283317566,mp3/3/dj_cary-eastern_grooves-07-dance_of_the_aislesfalik-320-349.mp3
mtat_dj_cary-eastern_grooves-07-dance_of_the_aislesfalik-59-88,-0.4245871305465698,mp3/3/dj_cary-eastern_grooves-07-dance_of_the_aislesfalik-59-88.mp3
mtat_dj_cary-eastern_grooves-07-dance_of_the_aislesfalik-88-117,-0.5618519186973572,mp3/3/dj_cary-eastern_grooves-07-dance_of_the_aislesfalik-88-117.mp3
mtat_dj_cary-eastern_grooves-08-arabesquehans_christian-0-29,-0.014681778848171234,mp3/3/dj_cary-eastern_grooves-08-arabesquehans_christian-0-29.mp3
mtat_dj_cary-eastern_grooves-08-arabesquehans_christian-117-146,-0.19659483432769775,mp3/3/dj_cary-eastern_grooves-08-arabesquehans_christian-117-146.mp3
mtat_dj_cary-eastern_grooves-08-arabesquehans_christian-146-175,-0.18636760115623474,mp3/3/dj_cary-eastern_grooves-08-arabesquehans_christian-146-175.mp3
mtat_dj_cary-eastern_grooves-08-arabesquehans_christian-175-204,-0.2519666850566864,mp3/3/dj_cary-eastern_grooves-08-arabesquehans_christian-175-204.mp3
mtat_dj_cary-eastern_grooves-08-arabesquehans_christian-204-233,-0.2883927524089813,mp3/3/dj_cary-eastern_grooves-08-arabesquehans_christian-204-233.mp3
mtat_dj_cary-eastern_grooves-08-arabesquehans_christian-233-262,-0.37998339533805847,mp3/3/dj_cary-eastern_grooves-08-arabesquehans_christian-233-262.mp3
mtat_dj_cary-eastern_grooves-08-arabesquehans_christian-262-291,-0.4951886832714081,mp3/3/dj_cary-eastern_grooves-08-arabesquehans_christian-262-291.mp3
mtat_dj_cary-eastern_grooves-08-arabesquehans_christian-291-320,-0.3134694993495941,mp3/3/dj_cary-eastern_grooves-08-arabesquehans_christian-291-320.mp3
mtat_dj_cary-eastern_grooves-08-arabesquehans_christian-320-349,-1.0978556871414185,mp3/3/dj_cary-eastern_grooves-08-arabesquehans_christian-320-349.mp3
mtat_dj_cary-eastern_grooves-08-arabesquehans_christian-59-88,-0.3817639648914337,mp3/3/dj_cary-eastern_grooves-08-arabesquehans_christian-59-88.mp3
mtat_dj_cary-eastern_grooves-09-death_and_rainkenji_williams-0-29,-0.4923776686191559,mp3/3/dj_cary-eastern_grooves-09-death_and_rainkenji_williams-0-29.mp3
mtat_dj_cary-eastern_grooves-09-death_and_rainkenji_williams-233-262,0.6435064673423767,mp3/3/dj_cary-eastern_grooves-09-death_and_rainkenji_williams-233-262.mp3
mtat_dj_cary-eastern_grooves-09-death_and_rainkenji_williams-262-291,0.402739942073822,mp3/3/dj_cary-eastern_grooves-09-death_and_rainkenji_williams-262-291.mp3
mtat_dj_cary-eastern_grooves-09-death_and_rainkenji_williams-291-320,-0.037630386650562286,mp3/3/dj_cary-eastern_grooves-09-death_and_rainkenji_williams-291-320.mp3
mtat_dj_cary-eastern_grooves-09-death_and_rainkenji_williams-30-59,0.2949028015136719,mp3/3/dj_cary-eastern_grooves-09-death_and_rainkenji_williams-30-59.mp3
mtat_dj_cary-eastern_grooves-09-death_and_rainkenji_williams-378-407,-0.6563246846199036,mp3/3/dj_cary-eastern_grooves-09-death_and_rainkenji_williams-378-407.mp3
mtat_dj_cary-eastern_grooves-09-death_and_rainkenji_williams-59-88,0.05718207731842995,mp3/3/dj_cary-eastern_grooves-09-death_and_rainkenji_williams-59-88.mp3
mtat_dj_cary-eastern_grooves-10-waddi_jahrapoon-0-29,-1.3055660724639893,mp3/3/dj_cary-eastern_grooves-10-waddi_jahrapoon-0-29.mp3
mtat_dj_cary-eastern_grooves-10-waddi_jahrapoon-117-146,-1.241980791091919,mp3/3/dj_cary-eastern_grooves-10-waddi_jahrapoon-117-146.mp3
mtat_dj_cary-eastern_grooves-10-waddi_jahrapoon-204-233,-1.1595560312271118,mp3/3/dj_cary-eastern_grooves-10-waddi_jahrapoon-204-233.mp3
mtat_dj_cary-eastern_grooves-10-waddi_jahrapoon-233-262,-1.5447866916656494,mp3/3/dj_cary-eastern_grooves-10-waddi_jahrapoon-233-262.mp3
mtat_dj_cary-eastern_grooves-10-waddi_jahrapoon-320-349,-1.4391353130340576,mp3/3/dj_cary-eastern_grooves-10-waddi_jahrapoon-320-349.mp3
mtat_dj_cary-eastern_grooves-10-waddi_jahrapoon-349-378,-2.000837564468384,mp3/3/dj_cary-eastern_grooves-10-waddi_jahrapoon-349-378.mp3
mtat_dj_cary-eastern_grooves-10-waddi_jahrapoon-378-407,-1.5263993740081787,mp3/3/dj_cary-eastern_grooves-10-waddi_jahrapoon-378-407.mp3
mtat_dj_cary-eastern_grooves-10-waddi_jahrapoon-59-88,-1.091181755065918,mp3/3/dj_cary-eastern_grooves-10-waddi_jahrapoon-59-88.mp3
mtat_dj_cary-eastern_grooves-10-waddi_jahrapoon-88-117,-1.204136610031128,mp3/3/dj_cary-eastern_grooves-10-waddi_jahrapoon-88-117.mp3
mtat_dj_cary-eastern_grooves-11-sokol_mi_letasherefe-117-146,-0.03697511553764343,mp3/3/dj_cary-eastern_grooves-11-sokol_mi_letasherefe-117-146.mp3
mtat_dj_cary-eastern_grooves-11-sokol_mi_letasherefe-146-175,0.2761291265487671,mp3/3/dj_cary-eastern_grooves-11-sokol_mi_letasherefe-146-175.mp3
mtat_dj_cary-eastern_grooves-11-sokol_mi_letasherefe-175-204,0.15879780054092407,mp3/3/dj_cary-eastern_grooves-11-sokol_mi_letasherefe-175-204.mp3
mtat_dj_cary-eastern_grooves-11-sokol_mi_letasherefe-30-59,-0.09604240208864212,mp3/3/dj_cary-eastern_grooves-11-sokol_mi_letasherefe-30-59.mp3
mtat_dj_cary-eastern_grooves-11-sokol_mi_letasherefe-59-88,-0.08600772172212601,mp3/3/dj_cary-eastern_grooves-11-sokol_mi_letasherefe-59-88.mp3
mtat_dj_cary-eastern_grooves-12-eastern_skytouchinggrace-0-29,-2.0158517360687256,mp3/3/dj_cary-eastern_grooves-12-eastern_skytouchinggrace-0-29.mp3
mtat_dj_cary-eastern_grooves-12-eastern_skytouchinggrace-117-146,-0.46450182795524597,mp3/3/dj_cary-eastern_grooves-12-eastern_skytouchinggrace-117-146.mp3
mtat_dj_cary-eastern_grooves-12-eastern_skytouchinggrace-204-233,-1.1220691204071045,mp3/3/dj_cary-eastern_grooves-12-eastern_skytouchinggrace-204-233.mp3
mtat_dj_cary-eastern_grooves-12-eastern_skytouchinggrace-233-262,-1.3962361812591553,mp3/3/dj_cary-eastern_grooves-12-eastern_skytouchinggrace-233-262.mp3
mtat_dj_cary-eastern_grooves-12-eastern_skytouchinggrace-349-378,-2.28446102142334,mp3/3/dj_cary-eastern_grooves-12-eastern_skytouchinggrace-349-378.mp3
mtat_dj_cary-eastern_grooves-12-eastern_skytouchinggrace-378-407,-2.3711483478546143,mp3/3/dj_cary-eastern_grooves-12-eastern_skytouchinggrace-378-407.mp3
mtat_dj_cary-eastern_grooves-12-eastern_skytouchinggrace-88-117,-1.0472466945648193,mp3/3/dj_cary-eastern_grooves-12-eastern_skytouchinggrace-88-117.mp3
mtat_emmas_mini-beat_generation_mad_trick-01-unknown-0-29,1.0249582529067993,mp3/3/emmas_mini-beat_generation_mad_trick-01-unknown-0-29.mp3
mtat_emmas_mini-beat_generation_mad_trick-01-unknown-146-175,-0.2837277054786682,mp3/3/emmas_mini-beat_generation_mad_trick-01-unknown-146-175.mp3
mtat_emmas_mini-beat_generation_mad_trick-01-unknown-175-204,-1.3091328144073486,mp3/3/emmas_mini-beat_generation_mad_trick-01-unknown-175-204.mp3
mtat_emmas_mini-beat_generation_mad_trick-01-unknown-262-291,-0.7819731831550598,mp3/3/emmas_mini-beat_generation_mad_trick-01-unknown-262-291.mp3
mtat_emmas_mini-beat_generation_mad_trick-01-unknown-30-59,0.8687896132469177,mp3/3/emmas_mini-beat_generation_mad_trick-01-unknown-30-59.mp3
mtat_emmas_mini-beat_generation_mad_trick-02-disconnected-117-146,0.6559768319129944,mp3/3/emmas_mini-beat_generation_mad_trick-02-disconnected-117-146.mp3
mtat_emmas_mini-beat_generation_mad_trick-02-disconnected-262-291,-0.2934075891971588,mp3/3/emmas_mini-beat_generation_mad_trick-02-disconnected-262-291.mp3
mtat_emmas_mini-beat_generation_mad_trick-02-disconnected-291-320,-0.457440584897995,mp3/3/emmas_mini-beat_generation_mad_trick-02-disconnected-291-320.mp3
mtat_emmas_mini-beat_generation_mad_trick-02-disconnected-30-59,0.8051045536994934,mp3/3/emmas_mini-beat_generation_mad_trick-02-disconnected-30-59.mp3
mtat_emmas_mini-beat_generation_mad_trick-03-blue_glove-0-29,-2.0084400177001953,mp3/3/emmas_mini-beat_generation_mad_trick-03-blue_glove-0-29.mp3
mtat_emmas_mini-beat_generation_mad_trick-03-blue_glove-117-146,1.1522045135498047,mp3/3/emmas_mini-beat_generation_mad_trick-03-blue_glove-117-146.mp3
mtat_emmas_mini-beat_generation_mad_trick-03-blue_glove-204-233,-0.27385205030441284,mp3/3/emmas_mini-beat_generation_mad_trick-03-blue_glove-204-233.mp3
mtat_emmas_mini-beat_generation_mad_trick-03-blue_glove-88-117,-0.24868181347846985,mp3/3/emmas_mini-beat_generation_mad_trick-03-blue_glove-88-117.mp3
mtat_emmas_mini-beat_generation_mad_trick-04-highway_99-175-204,0.5532862544059753,mp3/3/emmas_mini-beat_generation_mad_trick-04-highway_99-175-204.mp3
mtat_emmas_mini-beat_generation_mad_trick-04-highway_99-204-233,0.5922766327857971,mp3/3/emmas_mini-beat_generation_mad_trick-04-highway_99-204-233.mp3
mtat_emmas_mini-beat_generation_mad_trick-04-highway_99-30-59,0.7566071152687073,mp3/3/emmas_mini-beat_generation_mad_trick-04-highway_99-30-59.mp3
mtat_emmas_mini-beat_generation_mad_trick-04-highway_99-59-88,0.6634695529937744,mp3/3/emmas_mini-beat_generation_mad_trick-04-highway_99-59-88.mp3
mtat_emmas_mini-beat_generation_mad_trick-04-highway_99-88-117,1.2468137741088867,mp3/3/emmas_mini-beat_generation_mad_trick-04-highway_99-88-117.mp3
mtat_emmas_mini-beat_generation_mad_trick-05-apartment_a-0-29,-0.15309414267539978,mp3/3/emmas_mini-beat_generation_mad_trick-05-apartment_a-0-29.mp3
mtat_emmas_mini-beat_generation_mad_trick-06-quiescence-117-146,-0.5371816158294678,mp3/3/emmas_mini-beat_generation_mad_trick-06-quiescence-117-146.mp3
mtat_emmas_mini-beat_generation_mad_trick-06-quiescence-146-175,0.4677983820438385,mp3/3/emmas_mini-beat_generation_mad_trick-06-quiescence-146-175.mp3
mtat_emmas_mini-beat_generation_mad_trick-06-quiescence-204-233,-0.7872496247291565,mp3/3/emmas_mini-beat_generation_mad_trick-06-quiescence-204-233.mp3
mtat_emmas_mini-beat_generation_mad_trick-06-quiescence-233-262,-1.0590846538543701,mp3/3/emmas_mini-beat_generation_mad_trick-06-quiescence-233-262.mp3
mtat_emmas_mini-beat_generation_mad_trick-06-quiescence-262-291,-0.7496585249900818,mp3/3/emmas_mini-beat_generation_mad_trick-06-quiescence-262-291.mp3
mtat_emmas_mini-beat_generation_mad_trick-06-quiescence-291-320,-0.9983827471733093,mp3/3/emmas_mini-beat_generation_mad_trick-06-quiescence-291-320.mp3
mtat_emmas_mini-beat_generation_mad_trick-06-quiescence-320-349,-1.9781880378723145,mp3/3/emmas_mini-beat_generation_mad_trick-06-quiescence-320-349.mp3
mtat_emmas_mini-beat_generation_mad_trick-06-quiescence-88-117,-0.01010315865278244,mp3/3/emmas_mini-beat_generation_mad_trick-06-quiescence-88-117.mp3
mtat_emmas_mini-beat_generation_mad_trick-07-crystallized-0-29,-0.3676631450653076,mp3/3/emmas_mini-beat_generation_mad_trick-07-crystallized-0-29.mp3
mtat_emmas_mini-beat_generation_mad_trick-07-crystallized-117-146,0.7530118823051453,mp3/3/emmas_mini-beat_generation_mad_trick-07-crystallized-117-146.mp3
mtat_emmas_mini-beat_generation_mad_trick-07-crystallized-204-233,0.3965536653995514,mp3/3/emmas_mini-beat_generation_mad_trick-07-crystallized-204-233.mp3
mtat_emmas_mini-beat_generation_mad_trick-07-crystallized-233-262,0.0759972333908081,mp3/3/emmas_mini-beat_generation_mad_trick-07-crystallized-233-262.mp3
mtat_emmas_mini-beat_generation_mad_trick-07-crystallized-262-291,-0.38362208008766174,mp3/3/emmas_mini-beat_generation_mad_trick-07-crystallized-262-291.mp3
mtat_emmas_mini-beat_generation_mad_trick-07-crystallized-30-59,-0.741723358631134,mp3/3/emmas_mini-beat_generation_mad_trick-07-crystallized-30-59.mp3
mtat_emmas_mini-beat_generation_mad_trick-07-crystallized-88-117,-0.32148563861846924,mp3/3/emmas_mini-beat_generation_mad_trick-07-crystallized-88-117.mp3
mtat_emmas_mini-beat_generation_mad_trick-08-apartment_b-59-88,0.1125444620847702,mp3/3/emmas_mini-beat_generation_mad_trick-08-apartment_b-59-88.mp3
mtat_emmas_mini-beat_generation_mad_trick-09-lost-117-146,0.16308069229125977,mp3/3/emmas_mini-beat_generation_mad_trick-09-lost-117-146.mp3
mtat_emmas_mini-beat_generation_mad_trick-10-take_me_to_your_soul-0-29,-1.8720877170562744,mp3/3/emmas_mini-beat_generation_mad_trick-10-take_me_to_your_soul-0-29.mp3
mtat_emmas_mini-beat_generation_mad_trick-10-take_me_to_your_soul-117-146,0.40557625889778137,mp3/3/emmas_mini-beat_generation_mad_trick-10-take_me_to_your_soul-117-146.mp3
mtat_emmas_mini-beat_generation_mad_trick-10-take_me_to_your_soul-146-175,0.22536766529083252,mp3/3/emmas_mini-beat_generation_mad_trick-10-take_me_to_your_soul-146-175.mp3
mtat_emmas_mini-beat_generation_mad_trick-10-take_me_to_your_soul-262-291,0.04898539185523987,mp3/3/emmas_mini-beat_generation_mad_trick-10-take_me_to_your_soul-262-291.mp3
mtat_emmas_mini-beat_generation_mad_trick-10-take_me_to_your_soul-30-59,-1.971334457397461,mp3/3/emmas_mini-beat_generation_mad_trick-10-take_me_to_your_soul-30-59.mp3
mtat_emmas_mini-beat_generation_mad_trick-10-take_me_to_your_soul-59-88,0.5087034106254578,mp3/3/emmas_mini-beat_generation_mad_trick-10-take_me_to_your_soul-59-88.mp3
mtat_emmas_mini-beat_generation_mad_trick-11-apartment_c-0-29,-1.0206727981567383,mp3/3/emmas_mini-beat_generation_mad_trick-11-apartment_c-0-29.mp3
mtat_emmas_mini-beat_generation_mad_trick-11-apartment_c-117-146,-0.9848899245262146,mp3/3/emmas_mini-beat_generation_mad_trick-11-apartment_c-117-146.mp3
mtat_emmas_mini-beat_generation_mad_trick-11-apartment_c-30-59,-1.0500270128250122,mp3/3/emmas_mini-beat_generation_mad_trick-11-apartment_c-30-59.mp3
mtat_emmas_mini-beat_generation_mad_trick-11-apartment_c-59-88,-1.4815880060195923,mp3/3/emmas_mini-beat_generation_mad_trick-11-apartment_c-59-88.mp3
mtat_emmas_mini-beat_generation_mad_trick-12-the_wait_is_over-175-204,-1.248119592666626,mp3/3/emmas_mini-beat_generation_mad_trick-12-the_wait_is_over-175-204.mp3
mtat_emmas_mini-beat_generation_mad_trick-12-the_wait_is_over-30-59,-0.1886451244354248,mp3/3/emmas_mini-beat_generation_mad_trick-12-the_wait_is_over-30-59.mp3
mtat_emmas_mini-beat_generation_mad_trick-12-the_wait_is_over-59-88,-0.72596675157547,mp3/3/emmas_mini-beat_generation_mad_trick-12-the_wait_is_over-59-88.mp3
mtat_emmas_mini-beat_generation_mad_trick-12-the_wait_is_over-88-117,-0.4187390208244324,mp3/3/emmas_mini-beat_generation_mad_trick-12-the_wait_is_over-88-117.mp3
mtat_emmas_mini-beat_generation_mad_trick-13-figure_it_out__remix-175-204,-0.6609430909156799,mp3/3/emmas_mini-beat_generation_mad_trick-13-figure_it_out__remix-175-204.mp3
mtat_emmas_mini-beat_generation_mad_trick-13-figure_it_out__remix-204-233,-1.0085766315460205,mp3/3/emmas_mini-beat_generation_mad_trick-13-figure_it_out__remix-204-233.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-1074-1103,-0.83831387758255,mp3/3/etherfysh-box_of_fysh-01-sanctuary-1074-1103.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-117-146,-0.061440370976924896,mp3/3/etherfysh-box_of_fysh-01-sanctuary-117-146.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-146-175,-0.16007906198501587,mp3/3/etherfysh-box_of_fysh-01-sanctuary-146-175.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-175-204,-0.35133686661720276,mp3/3/etherfysh-box_of_fysh-01-sanctuary-175-204.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-30-59,-0.14074718952178955,mp3/3/etherfysh-box_of_fysh-01-sanctuary-30-59.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-320-349,0.3101504147052765,mp3/3/etherfysh-box_of_fysh-01-sanctuary-320-349.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-378-407,0.23073160648345947,mp3/3/etherfysh-box_of_fysh-01-sanctuary-378-407.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-407-436,-0.2368815839290619,mp3/3/etherfysh-box_of_fysh-01-sanctuary-407-436.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-465-494,-0.30886292457580566,mp3/3/etherfysh-box_of_fysh-01-sanctuary-465-494.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-494-523,-0.24287149310112,mp3/3/etherfysh-box_of_fysh-01-sanctuary-494-523.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-523-552,-0.6053584218025208,mp3/3/etherfysh-box_of_fysh-01-sanctuary-523-552.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-552-581,-0.7997846007347107,mp3/3/etherfysh-box_of_fysh-01-sanctuary-552-581.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-581-610,-0.5287488102912903,mp3/3/etherfysh-box_of_fysh-01-sanctuary-581-610.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-668-697,-0.7740358114242554,mp3/3/etherfysh-box_of_fysh-01-sanctuary-668-697.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-755-784,-0.11477469652891159,mp3/3/etherfysh-box_of_fysh-01-sanctuary-755-784.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-784-813,-0.08242357522249222,mp3/3/etherfysh-box_of_fysh-01-sanctuary-784-813.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-813-842,-0.18079030513763428,mp3/3/etherfysh-box_of_fysh-01-sanctuary-813-842.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-842-871,0.03173533454537392,mp3/3/etherfysh-box_of_fysh-01-sanctuary-842-871.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-88-117,-0.09703739732503891,mp3/3/etherfysh-box_of_fysh-01-sanctuary-88-117.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-929-958,-0.28987330198287964,mp3/3/etherfysh-box_of_fysh-01-sanctuary-929-958.mp3
mtat_etherfysh-box_of_fysh-01-sanctuary-958-987,-0.5802436470985413,mp3/3/etherfysh-box_of_fysh-01-sanctuary-958-987.mp3
mtat_etherfysh-box_of_fysh-02-garuda-0-29,0.11350682377815247,mp3/3/etherfysh-box_of_fysh-02-garuda-0-29.mp3
mtat_etherfysh-box_of_fysh-02-garuda-117-146,0.19889163970947266,mp3/3/etherfysh-box_of_fysh-02-garuda-117-146.mp3
mtat_etherfysh-box_of_fysh-02-garuda-146-175,0.10840538889169693,mp3/3/etherfysh-box_of_fysh-02-garuda-146-175.mp3
mtat_etherfysh-box_of_fysh-02-garuda-291-320,0.07706181704998016,mp3/3/etherfysh-box_of_fysh-02-garuda-291-320.mp3
mtat_etherfysh-box_of_fysh-02-garuda-30-59,0.14098504185676575,mp3/3/etherfysh-box_of_fysh-02-garuda-30-59.mp3
mtat_etherfysh-box_of_fysh-02-garuda-88-117,-0.0711146667599678,mp3/3/etherfysh-box_of_fysh-02-garuda-88-117.mp3
